event_id,session_id,cow_id,layer,label,code,en,type,evidence,protocol,t_start_rel_ms,t_end_rel_ms,duration_ms,device_key,device_mac,video_name,adjudication,sensor_eligible
EVT-01024,2026-07-30 01_37_41,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,84628.0,91093.0,6465.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00031.mp4,single_annotator,True
EVT-01025,2026-07-30 03_51_15,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,153601.0,177660.0,24059.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00038.mp4,single_annotator,True
EVT-01026,2026-07-30 03_51_15,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,1004008.0,1009009.0,5001.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00038.mp4,single_annotator,True
EVT-01027,2026-07-30 03_51_15,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,1626332.0,1636849.0,10517.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00038.mp4,single_annotator,True
EVT-01028,2026-07-30 07_12_10,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,1854637.0,1890063.0,35426.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00052.mp4,single_annotator,True
EVT-01029,2026-07-30 08_18_33,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,1676133.0,1704168.0,28035.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00057.mp4,single_annotator,True
EVT-01030,2026-07-30 10_31_33,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,990446.0,995826.0,5380.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00068.mp4,single_annotator,True
EVT-01031,2026-07-30 10_31_33,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,1578058.0,1587659.0,9601.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00068.mp4,single_annotator,True
EVT-01032,2026-07-30 10_31_33,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,1636491.0,1671372.0,34881.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00068.mp4,single_annotator,True
EVT-01033,2026-07-30 10_31_33,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,1691464.0,1712644.0,21180.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00068.mp4,single_annotator,True
EVT-01034,2026-07-30 11_37_40,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,78235.0,93415.0,15180.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00073.mp4,single_annotator,True
EVT-01035,2026-07-30 11_37_40,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,483510.0,489650.0,6140.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00073.mp4,single_annotator,True
EVT-01036,2026-07-30 11_37_40,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2964615.0,2968940.0,4325.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00073.mp4,single_annotator,True
EVT-01037,2026-07-30 12_43_53,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,2539981.0,2553247.0,13266.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00078.mp4,single_annotator,True
EVT-01038,2026-07-30 12_43_53,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2631883.0,2639233.0,7350.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00078.mp4,single_annotator,True
EVT-01039,2026-07-30 13_50_04,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,1539681.0,1588624.0,48943.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00083.mp4,single_annotator,True
EVT-01040,2026-07-30 13_50_04,23509-9,tail_action,抬尾,TAIL_RAISED,tail raised,interval,两者,v3,1639497.0,1668617.0,29120.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00083.mp4,single_annotator,True
EVT-01041,2026-07-30 14_56_06,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,2538121.0,2547162.0,9041.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00088.mp4,single_annotator,True
EVT-01042,2026-07-30 14_56_06,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2614495.0,2621675.0,7180.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00088.mp4,single_annotator,True
EVT-01043,2026-07-30 14_56_06,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,3240358.0,3272778.0,32420.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00088.mp4,single_annotator,True
EVT-01044,2026-07-30 16_02_17,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,1802888.0,1806928.0,4040.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00092.mp4,single_annotator,True
EVT-01045,2026-07-30 16_02_17,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,1966109.0,1972143.0,6034.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00092.mp4,single_annotator,True
EVT-01046,2026-07-30 16_02_17,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,2833644.0,2860215.0,26571.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00092.mp4,single_annotator,True
EVT-01047,2026-07-30 18_15_08,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,2780161.0,2789013.0,8852.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00102.mp4,single_annotator,True
EVT-01048,2026-07-30 18_15_08,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2901234.0,2908295.0,7061.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00102.mp4,single_annotator,True
EVT-01049,2026-07-31 08_48_12,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,2999004.0,3042317.0,43313.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00151.mp4,single_annotator,True
EVT-01050,2026-07-31 08_48_12,23509-9,tail_action,抬尾,TAIL_RAISED,tail raised,interval,两者,v3,3341057.0,3359276.0,18219.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00151.mp4,single_annotator,True
EVT-01051,2026-07-31 09_54_04,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,2087893.0,2121305.0,33412.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00156.mp4,single_annotator,True
EVT-01052,2026-07-31 09_54_04,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,2223739.0,2230319.0,6580.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00156.mp4,single_annotator,True
EVT-01053,2026-07-31 09_54_04,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,2897982.0,2907262.0,9280.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00156.mp4,single_annotator,True
EVT-01054,2026-07-31 11_00_20,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,2070113.0,2120497.0,50384.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00161.mp4,single_annotator,True
EVT-01055,2026-07-31 12_06_09,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,697178.0,702238.0,5060.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00166.mp4,single_annotator,True
EVT-01056,2026-07-31 12_06_09,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,927381.0,972113.0,44732.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00166.mp4,single_annotator,True
EVT-01057,2026-07-31 13_12_10,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,470750.0,516542.0,45792.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00171.mp4,single_annotator,True
EVT-01058,2026-07-31 14_18_11,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,143681.0,187165.0,43484.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00176.mp4,single_annotator,True
EVT-01059,2026-07-31 16_30_27,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,666197.0,672461.0,6264.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00187.mp4,single_annotator,True
EVT-01060,2026-07-31 16_30_27,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,1241018.0,1247618.0,6600.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00187.mp4,single_annotator,True
EVT-01061,2026-07-31 16_30_27,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,2710999.0,2742158.0,31159.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00187.mp4,single_annotator,True
EVT-01062,2026-07-31 18_42_33,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2880671.0,2883877.0,3206.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00196.mp4,single_annotator,True
EVT-01063,2026-07-31 19_48_32,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,582621.0,607367.0,24746.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00198.mp4,single_annotator,True
EVT-01064,2026-07-31 20_54_38,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,402754.0,441381.0,38627.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00202.mp4,single_annotator,True
EVT-01065,2026-07-31 22_00_33,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,1209613.0,1232620.0,23007.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00205.mp4,single_annotator,True
EVT-01066,2026-07-31 22_00_33,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,1360174.0,1364274.0,4100.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00205.mp4,single_annotator,True
EVT-01067,2026-07-31 22_00_33,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2680991.0,2685290.0,4299.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00205.mp4,single_annotator,True
EVT-01068,2026-07-31 23_06_26,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,867370.0,892891.0,25521.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00208.mp4,single_annotator,True
EVT-01069,2026-07-31 23_06_26,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,1307725.0,1316047.0,8322.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00208.mp4,single_annotator,True
EVT-01070,2026-07-31 23_06_26,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2948775.0,2956495.0,7720.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00208.mp4,single_annotator,True
EVT-01071,2026-08-01 00_12_33,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,1882569.0,1889069.0,6500.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00212.mp4,single_annotator,True
EVT-01072,2026-08-01 00_12_33,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2486664.0,2493844.0,7180.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00212.mp4,single_annotator,True
EVT-01073,2026-08-01 00_12_33,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,2591369.0,2620357.0,28988.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00212.mp4,single_annotator,True
EVT-01074,2026-08-01 00_12_33,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,3381839.0,3389059.0,7220.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00212.mp4,single_annotator,True
EVT-01075,2026-08-01 01_18_34,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,441879.0,447519.0,5640.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00216.mp4,single_annotator,True
EVT-01076,2026-08-01 01_18_34,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,2328640.0,2355539.0,26899.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00216.mp4,single_annotator,True
EVT-01077,2026-08-01 02_24_47,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,345760.0,373370.0,27610.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00218.mp4,single_annotator,True
EVT-01078,2026-08-01 02_24_47,23509-9,tail_action,抬尾,TAIL_RAISED,tail raised,interval,两者,v3,1199154.0,1213298.0,14144.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00218.mp4,single_annotator,True
EVT-01079,2026-08-01 02_24_47,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,1339950.0,1344050.0,4100.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00218.mp4,single_annotator,True
EVT-01080,2026-08-01 02_24_47,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,3565345.0,3573864.0,8519.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00218.mp4,single_annotator,True
EVT-01081,2026-08-01 03_31_09,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,1391784.0,1415904.0,24120.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00222.mp4,single_annotator,True
EVT-01082,2026-08-01 04_37_27,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,946947.0,984381.0,37434.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00225.mp4,single_annotator,True
EVT-01083,2026-08-01 04_37_27,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,1177024.0,1183264.0,6240.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00225.mp4,single_annotator,True
EVT-01084,2026-08-01 04_37_27,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,1362059.0,1367899.0,5840.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00225.mp4,single_annotator,True
EVT-01085,2026-08-01 04_37_27,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,1515884.0,1522128.0,6244.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00225.mp4,single_annotator,True
EVT-01086,2026-08-01 04_37_27,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,1938858.0,1948538.0,9680.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00225.mp4,single_annotator,True
EVT-01087,2026-08-01 04_37_27,23509-9,objective_event,排便,DEFECATION,defecation,interval,两者,v3,3237255.0,3250587.0,13332.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00225.mp4,single_annotator,True
EVT-01088,2026-08-01 05_43_35,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,722314.0,729175.0,6861.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00230.mp4,single_annotator,True
EVT-01089,2026-08-01 06_49_45,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,2761032.0,2791432.0,30400.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00235.mp4,single_annotator,True
EVT-01090,2026-08-01 10_08_56,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,337876.0,344336.0,6460.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00251.mp4,single_annotator,True
EVT-01091,2026-08-01 10_08_56,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,734750.0,774688.0,39938.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00251.mp4,single_annotator,True
EVT-01092,2026-08-01 11_15_03,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,2047669.0,2117694.0,70025.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00255.mp4,single_annotator,True
EVT-01093,2026-08-01 12_20_57,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,1371528.0,1377423.0,5895.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00260.mp4,single_annotator,True
EVT-01094,2026-08-01 14_33_16,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,2442188.0,2449388.0,7200.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00270.mp4,single_annotator,True
EVT-01095,2026-08-01 14_33_16,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,2453848.0,2472821.0,18973.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00270.mp4,single_annotator,True
EVT-01096,2026-08-01 14_33_16,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,2585351.0,2600351.0,15000.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00270.mp4,single_annotator,True
EVT-01097,2026-08-01 14_33_16,23509-9,body_state,采食,FEEDING,feeding,interval,两者,v3,2606511.0,3089129.0,482618.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00270.mp4,single_annotator,True
EVT-01098,2026-08-01 14_33_16,23509-9,body_state,采食,FEEDING,feeding,interval,两者,v3,3101209.0,3541625.0,440416.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00270.mp4,single_annotator,True
EVT-01099,2026-08-01 15_39_24,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,1239371.0,1271077.0,31706.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00275.mp4,single_annotator,True
EVT-01100,2026-08-01 15_39_24,23509-9,body_state,站立,STANDING,standing,interval,两者,v3,1281067.0,1301056.0,19989.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00275.mp4,single_annotator,True
EVT-01101,2026-08-01 15_39_24,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,1328542.0,1336883.0,8341.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00275.mp4,single_annotator,True
EVT-01102,2026-08-01 15_39_24,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2418140.0,2446209.0,28069.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00275.mp4,single_annotator,True
EVT-01103,2026-08-01 15_39_24,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,2658000.0,2700750.0,42750.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00275.mp4,single_annotator,True
EVT-01104,2026-08-01 15_39_24,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,2714091.0,2742410.0,28319.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00275.mp4,single_annotator,True
EVT-01105,2026-08-01 15_39_24,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,2743822.0,2767859.0,24037.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00275.mp4,single_annotator,True
EVT-01106,2026-08-01 16_45_38,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,524652.0,540898.0,16246.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00280.mp4,single_annotator,True
EVT-01107,2026-08-01 16_45_38,23509-9,body_state,站立,STANDING,standing,interval,两者,v3,647420.0,652499.0,5079.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00280.mp4,single_annotator,True
EVT-01108,2026-08-01 16_45_38,23509-9,body_state,站立,STANDING,standing,interval,两者,v3,653451.0,654072.0,621.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00280.mp4,single_annotator,True
EVT-01109,2026-08-01 16_45_38,23509-9,body_state,站立,STANDING,standing,interval,两者,v3,847761.0,921346.0,73585.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00280.mp4,single_annotator,True
EVT-01110,2026-08-01 16_45_38,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,997136.0,1000876.0,3740.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00280.mp4,single_annotator,True
EVT-01111,2026-08-01 16_45_38,23509-9,body_state,站立,STANDING,standing,interval,两者,v3,1309309.0,1500383.0,191074.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00280.mp4,single_annotator,True
EVT-01112,2026-08-01 16_45_38,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,1701556.0,1739735.0,38179.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00280.mp4,single_annotator,True
EVT-01113,2026-08-01 16_45_38,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,1775607.0,1919535.0,143928.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00280.mp4,single_annotator,True
EVT-01114,2026-08-01 16_45_38,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,1832197.0,1849219.0,17022.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00280.mp4,single_annotator,True
EVT-01115,2026-08-01 16_45_38,23509-9,body_state,躺卧,LYING,lying,interval,两者,v3,1919535.0,2202624.0,283089.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00280.mp4,single_annotator,True
EVT-01116,2026-08-01 16_45_38,23509-9,body_state,躺卧,LYING,lying,interval,两者,v3,2202624.0,2488967.0,286343.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00280.mp4,single_annotator,True
EVT-01117,2026-08-01 16_45_38,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2569481.0,2577841.0,8360.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00280.mp4,single_annotator,True
EVT-01118,2026-08-01 16_45_38,23509-9,body_state,站立,STANDING,standing,interval,两者,v3,2651879.0,3377679.0,725800.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00280.mp4,single_annotator,True
EVT-01119,2026-08-01 16_45_38,23509-9,body_state,站立,STANDING,standing,interval,两者,v3,3403872.0,3409608.0,5736.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00280.mp4,single_annotator,True
EVT-01120,2026-08-01 17_51_31,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,75045.0,107805.0,32760.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00284.mp4,single_annotator,True
EVT-01121,2026-08-01 17_51_31,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,408930.0,424716.0,15786.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00284.mp4,single_annotator,True
EVT-01122,2026-08-01 17_51_31,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,433496.0,459816.0,26320.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00284.mp4,single_annotator,True
EVT-01123,2026-08-01 18_57_34,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,893460.0,918135.0,24675.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00287.mp4,single_annotator,True
EVT-01124,2026-08-01 18_57_34,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,2383574.0,2408578.0,25004.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00287.mp4,single_annotator,True
EVT-01125,2026-08-01 18_57_34,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,2523099.0,2546780.0,23681.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00287.mp4,single_annotator,True
EVT-01126,2026-08-01 18_57_34,23509-9,body_state,站立,STANDING,standing,interval,两者,v3,2548100.0,2567839.0,19739.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00287.mp4,single_annotator,True
EVT-01127,2026-08-01 20_03_39,23509-9,body_state,行走,WALKING,walking,interval,两者,v3,185326.0,194906.0,9580.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00291.mp4,single_annotator,True
